SalesID,DeliveryID,DateKey,ProductType,Region,UnitsSold,SalesAmount
300423,100390,2025-05-29 11:49:08,Medium Package,MW,3,330.3
300424,102808,2025-07-05 19:00:17,Large Package,SW,3,72.8
300425,103851,2024-10-30 15:38:26,Medium Package,SE,1,323.94
300426,101843,2023-01-25 14:14:42,Freight,SE,4,354.99
300427,104712,2024-11-21 20:33:11,Freight,MW,3,431.57
300428,103931,2023-08-08 18:25:23,Medium Package,SE,4,342.29
300429,103503,2024-02-25 14:34:32,Freight,S.,2,333.65
300430,101278,2023-01-27 16:52:50,Medium Package,MW,1,335.16
300431,102374,2025-07-11 21:55:06,Medium Package,NW,2,39.75
300432,100629,2024-07-31 12:27:59,Freight,MW,3,232.03
300433,104494,2023-05-22 20:47:09,Small Package,MW,1,284.56
300434,103621,2025-10-22 10:31:15,Freight,SE,2,339.24
300435,100155,2025-04-17 09:42:49,L.,NE,4,159.78
300436,101150,2023-12-22 20:18:02,Large Package,SE,2,345.4
300437,100276,2024-10-04 01:32:03,Small Package,NE,4,210.01
300438,103051,2025-12-23 12:51:40,Large Package,MW,3,363.36
300439,100636,2024-02-26 05:15:37,Freight,MW,4,108.82
300440,100873,2025-10-16 12:54:27,Freight,NW,3,166.25
300441,104072,2023-04-10 21:00:03,Large Package,SE,2,475.81
300442,100909,2025-01-13 14:03:44,Medium Package,NW,3,383.8
300443,100020,2025-05-05 23:20:56,Large Package,SW,1,451.34
300444,104811,2025-03-23 18:51:14,Small Package,MW,1,116.09
300445,100539,2024-07-30 01:52:52,L.,NW,2,472.58
300446,102980,2023-12-03 14:46:59,Small Package,SW,1,377.21
300447,102683,2023-10-16 09:12:13,S.,NE,2,303.47
300448,101824,2023-03-04 10:57:23,Freight,SE,4,26.12
300449,100241,2024-08-14 03:28:25,Large Package,SW,2,44.92
300450,103053,2023-02-20 18:41:54,Medium Package,SE,2,390.78
300451,103595,2023-01-24 06:35:06,Small Package,MW,2,341.11
300452,100395,2024-01-29 16:09:12,Large Package,NE,4,122.56
300453,104315,2025-01-25 11:11:09,Large Package,MW,3,231.82
300454,104514,2024-07-09 18:51:15,Freight,SW,1,334.86
300455,103297,2025-04-12 20:20:41,Medium Package,NE,1,27.33
300456,102406,2023-02-24 18:22:35,Medium Package,SW,3,345.03
300457,100500,2023-06-19 02:27:51,L.,SE,4,212.74
300458,103542,2024-03-16 21:11:23,Medium Package,MW,3,65.54
300459,103422,2025-11-20 00:52:58,Small Package,SE,3,98.5
300460,103956,2025-09-13 16:21:01,Freight,NE,4,224.79
300461,102828,2025-07-09 19:43:19,Large Package,NW,4,320.65
300462,100786,2025-07-23 13:59:37,Medium Package,SE,3,185.28
300463,104771,2025-04-15 00:57:32,Large Package,NE,2,72.84
300464,102261,2025-05-18 22:19:24,Medium Package,NE,4,416.63
300465,102539,2024-08-08 15:46:16,Small Package,SW,4,260.13
300466,100221,2023-10-20 18:20:29,Large Package,SE,3,155.79
300467,101923,2023-02-27 01:33:17,Freight,MW,4,347.99
300468,101107,2025-10-11 18:03:46,Medium Package,SE,1,181.41
300469,104838,2023-11-11 11:21:35,Freight,S.,4,193.62
300470,102091,2023-03-15 13:11:56,Freight,NE,2,153.25
300471,101611,2024-08-25 06:26:31,Small Package,MW,1,193.25
300472,103948,2023-08-15 13:48:26,Small Package,NW,1,145.94
300473,100160,2024-03-18 20:37:25,Medium Package,MW,1,491.55
300474,104843,2024-05-03 18:53:02,Large Package,SE,4,143.61
300475,101400,2023-09-30 02:08:39,Medium Package,MW,3,330.59
300476,104403,2023-11-24 19:17:46,Medium Package,SE,1,112.24
300477,104212,2023-10-01 21:50:52,Small Package,MW,4,287.26
300478,102386,2023-10-24 02:31:22,Medium Package,SE,4,264.29
300479,101804,2025-09-04 17:02:12,Medium Package,NE,1,285.78
300480,100887,2024-08-15 06:42:52,Large Package,NE,1,191.08
300481,102714,2023-05-07 19:05:44,Medium Package,SE,3,437.98
300482,100939,2023-08-23 07:53:55,Large Package,SE,1,162.98
300483,103396,2024-03-05 07:08:32,Medium Package,NW,3,438.26
300484,103492,2025-09-17 14:55:08,Small Package,SE,2,215.04
300485,102151,2025-01-08 01:16:29,Medium Package,SW,1,333.09
300486,100055,2023-11-03 12:44:04,Large Package,SE,3,24.83
300487,101018,2024-02-13 13:34:16,Freight,NE,2,231.67
300488,101330,2025-07-02 12:06:58,Large Package,MW,1,331.84
300489,100495,2023-11-24 05:09:59,Medium Package,N.,2,162.85
300490,103241,2024-03-31 04:11:10,Medium Package,SW,1,174.29
300491,101164,2023-01-10 14:53:57,Medium Package,MW,1,210.56
300492,104129,2024-10-17 02:01:34,Large Package,NE,4,149.17
300493,100052,2024-05-11 07:40:58,Large Package,SE,2,309.47
300494,103074,2024-06-02 05:01:29,Small Package,SE,4,43.6
300495,100329,2024-09-06 20:09:29,Medium Package,M.,2,418.95
300496,104900,2025-01-18 09:34:50,Freight,NW,3,480.79
300497,103763,2025-02-02 19:19:18,Large Package,SW,1,99.51
300498,101669,2024-10-23 01:16:45,Large Package,NE,2,128.06
300499,100148,2025-02-22 13:16:22,Large Package,NE,3,475.45
300500,103577,2024-04-18 02:25:54,Large Package,SW,4,98.79
300501,100132,2024-04-20 14:12:06,Freight,NE,1,71.04
300502,102306,2024-04-29 22:50:51,Small Package,MW,1,400.77
300503,101299,2023-11-29 16:11:22,Freight,NW,4,345.28
300504,103037,2023-12-14 00:13:32,Freight,MW,4,346.34
300505,102719,2023-01-26 05:19:11,Large Package,NW,2,128.79
300506,104937,2024-07-31 03:29:03,Large Package,S.,4,200.44
300507,100824,2024-01-25 05:34:32,Medium Package,NW,4,96.48
300508,104591,2025-03-22 09:59:43,Small Package,N.,4,97.57
300509,104697,2025-10-18 12:37:24,Small Package,NW,2,257.93
300510,101439,2024-12-04 04:10:15,Small Package,NE,4,342.9
300511,104226,2025-10-07 20:49:15,Medium Package,N.,2,173.95
300512,104818,2024-03-13 17:02:58,Small Package,SW,1,248.17
300513,103987,2023-09-16 07:57:22,Freight,SE,4,187.21
300514,100764,2024-02-17 05:01:32,Large Package,SE,2,459.1
300515,102724,2025-10-26 12:13:54,Freight,NE,2,357.64
300516,103987,2025-05-02 16:59:40,Freight,MW,3,320.07
300517,100571,2024-11-15 05:31:10,Small Package,SW,2,370.55
300518,104193,2025-07-23 21:23:52,Large Package,MW,3,148.62
300519,101616,2025-06-08 09:13:00,Small Package,NW,2,466.3
300520,104649,2024-02-16 12:41:35,Small Package,MW,2,115.75
300521,101686,2024-11-18 03:18:56,Large Package,SW,3,86.28
300522,100424,2023-04-07 17:37:41,Medium Package,NE,1,454.88
300523,102632,2024-04-26 07:37:22,Medium Package,NE,1,144.76
300524,102586,2024-01-03 08:56:47,Medium Package,N.,1,427.21
300525,101616,2023-02-10 19:39:12,Large Package,SW,3,162.88
300526,101768,2024-07-03 13:23:45,F.,NE,4,161.35
300527,102221,2023-07-01 01:34:51,Freight,NW,2,479.73
300528,104880,2025-09-12 17:01:58,Large Package,MW,3,483.34
300529,101648,2024-03-12 02:48:37,Small Package,SW,4,481.66
300530,100762,2024-02-23 07:21:50,Small Package,NE,4,85.86
300531,104042,2025-05-09 06:31:29,Large Package,SW,1,294.41
300532,101909,2023-03-13 13:40:47,Small Package,NE,4,37.5
300533,101192,2023-01-31 20:36:43,Small Package,N.,3,349.5
300534,104680,2023-01-14 03:24:04,Medium Package,SW,3,342.14
300535,100781,2024-04-16 03:52:15,Large Package,N.,1,496.32
300536,104871,2025-10-30 09:26:43,Medium Package,MW,2,441.35
300537,102026,2024-12-10 14:47:48,Freight,NW,2,124.73
300538,102891,2024-09-21 04:32:02,Freight,SE,1,233.02
300539,103974,2025-01-16 14:22:49,Freight,SW,2,143.5
300540,102626,2023-08-27 22:03:57,Freight,SW,4,42.92
300541,103993,2023-05-10 15:34:44,Small Package,NW,1,203.58
300542,100429,2024-12-12 04:12:54,Small Package,MW,4,71.7
300543,100952,2024-11-15 04:27:08,Medium Package,SE,4,387.15
300544,103195,2025-12-15 23:23:52,Large Package,MW,2,206.92
300545,101197,2023-08-16 00:01:18,Small Package,SW,1,35.0
300546,102695,2023-11-21 05:52:43,Large Package,SE,3,149.94
300547,103511,2025-12-04 09:17:25,Medium Package,NE,3,179.72
300548,103969,2023-05-10 20:52:30,Freight,SW,3,237.53
300549,104709,2025-07-30 04:26:32,Small Package,MW,1,346.97
300550,104467,2025-11-03 06:43:43,Freight,NW,4,398.19
300551,100286,2025-06-01 12:04:35,Medium Package,NE,4,493.19
300552,104070,2023-10-03 02:48:53,Large Package,SE,3,430.03
300553,103162,2024-12-01 11:16:41,Small Package,S.,4,239.65
300554,101232,2023-10-30 19:40:23,Large Package,NW,3,70.63
300555,102594,2024-11-01 11:46:15,Large Package,NW,2,338.72
300556,100941,2024-02-02 15:51:00,Freight,MW,3,222.74
300557,104672,2025-01-14 16:56:48,Small Package,NW,1,214.69
300558,102268,2023-10-13 20:32:56,Medium Package,MW,4,182.12
300559,100857,2025-06-11 11:39:42,Small Package,SE,1,101.05
300560,101586,2024-12-22 20:33:10,Large Package,SW,3,62.62
300561,100855,2025-03-25 14:51:43,Freight,SE,2,413.07
300562,101215,2024-02-06 08:37:46,Large Package,MW,3,108.78
300563,101702,2024-06-21 02:31:05,Large Package,SE,4,355.92
300564,104862,2023-08-26 16:52:41,Small Package,S.,1,368.85
300565,103954,2024-12-04 11:53:03,Large Package,SW,3,167.53
300566,104581,2024-02-17 08:48:13,Small Package,NW,2,286.99
300567,101140,2023-08-29 12:53:38,Small Package,MW,3,361.45
300568,100842,2023-08-14 19:10:00,Large Package,SE,1,84.53
300569,103836,2024-07-21 04:51:54,Freight,NW,4,101.29
300570,104316,2023-07-17 09:00:42,Large Package,NW,1,364.43
300571,103778,2023-02-21 04:46:35,Freight,SE,2,154.33
300572,100712,2025-08-15 21:14:40,Large Package,M.,2,71.45
300573,100226,2025-02-17 12:39:17,Medium Package,MW,2,269.72
300574,102616,2023-09-28 19:05:55,Medium Package,SW,4,407.05
300575,101605,2025-09-15 07:09:36,Medium Package,MW,1,166.96
300576,103831,2025-01-13 02:48:22,Large Package,NW,4,145.06
300577,102632,2024-03-26 07:51:27,Large Package,SW,3,119.73
300578,100766,2023-04-15 16:47:28,Freight,NE,2,248.81
300579,104871,2025-09-23 15:36:49,Medium Package,SW,4,294.93
300580,100751,2024-10-24 07:09:28,Small Package,NW,2,84.59
300581,102884,2024-07-29 11:05:52,Medium Package,SE,3,404.69
300582,100521,2024-02-17 18:35:35,Medium Package,SE,3,274.44
300583,101694,2023-02-21 20:48:12,Small Package,SE,4,290.13
300584,100261,2023-12-08 15:19:12,Medium Package,NW,2,76.43
300585,101798,2023-09-29 05:52:42,Medium Package,SW,4,319.16
300586,100500,2025-07-22 01:46:24,Freight,SE,4,345.59
300587,103022,2023-12-28 16:03:20,M.,MW,3,213.83
300588,102060,2025-06-04 01:35:51,Small Package,NE,4,307.62
300589,104158,2023-09-05 17:10:05,Small Package,SE,4,132.04
300590,103933,2025-02-24 22:27:12,Medium Package,SE,2,326.86
300591,102387,2023-03-10 09:32:23,Large Package,NE,2,275.85
300592,104837,2024-07-04 04:54:59,Medium Package,MW,2,299.74
300593,100580,2024-08-04 18:30:09,Small Package,NE,3,140.82
300594,101851,2025-10-29 07:12:44,Small Package,SE,2,398.77
300595,102139,2024-10-11 09:33:08,Small Package,SE,3,416.46
300596,102192,2025-11-05 21:11:06,Large Package,SW,4,70.28
300597,102222,2024-09-06 23:59:16,Large Package,NW,1,436.46
300598,103462,2024-05-19 23:20:59,Large Package,SW,4,392.43
300599,103216,2025-12-17 00:05:51,Medium Package,SW,3,285.56
300600,102507,2024-06-24 13:54:37,Small Package,SW,3,46.45
300601,101981,2025-10-30 16:07:03,Medium Package,SW,4,271.17
300602,104798,2024-04-05 11:54:51,Medium Package,SW,1,244.92
300603,100540,2025-01-15 06:58:08,Large Package,MW,4,127.26
300604,104332,2025-09-20 09:58:49,Medium Package,NW,1,420.1
300605,101735,2024-11-21 03:42:07,Freight,NW,2,173.86
300606,102819,2024-09-01 02:00:49,Large Package,NW,1,298.52
300607,103943,2025-11-08 03:43:28,Large Package,MW,4,236.27
300608,101615,2024-10-13 23:34:11,Small Package,MW,3,441.67
300609,100827,2024-03-18 07:57:29,Freight,MW,2,260.46
300610,100964,2025-08-27 16:41:14,Freight,SE,2,153.44
300611,103641,2023-02-16 02:11:59,Freight,NW,1,366.63
300612,104719,2025-05-19 07:24:43,Small Package,NE,1,388.35
300613,102105,2023-10-21 05:07:32,Medium Package,SW,1,468.63
300614,103260,2025-06-04 16:41:36,Medium Package,S.,4,378.19
300615,101546,2023-07-27 19:49:50,Small Package,SE,2,43.8
300616,101591,2025-07-25 09:50:09,Medium Package,SW,2,417.96
300617,104886,2024-01-28 10:33:56,Freight,SE,1,251.52
300618,104044,2025-10-28 19:11:02,Small Package,MW,4,90.18
300619,104275,2023-12-17 11:06:40,Freight,SE,2,489.67
300620,100027,2023-12-30 20:22:46,Freight,NW,2,332.02
300621,101138,2023-08-31 00:48:26,Small Package,NW,2,448.31
300622,102947,2024-09-13 15:14:03,Large Package,NE,2,105.28
300623,104315,2023-03-25 18:05:50,Small Package,N.,2,392.69
300624,102441,2025-06-23 07:26:25,Small Package,SW,3,306.32
300625,102038,2025-11-21 18:48:47,Large Package,SW,2,205.44
300626,101809,2025-12-27 16:52:25,Large Package,N.,1,122.56
300627,100705,2023-03-20 05:31:27,Freight,MW,2,183.56
300628,104689,2024-09-09 03:00:52,Large Package,NW,2,276.36
300629,101703,2023-08-17 08:53:44,Large Package,M.,1,371.86
300630,102113,2023-11-15 05:06:11,Freight,SW,3,229.25
300631,103093,2023-02-26 09:42:55,F.,NW,1,208.42
300632,103407,2025-09-27 02:24:57,Freight,NE,1,24.11
300633,103944,2024-10-16 14:05:32,Freight,SW,1,475.67
300634,103247,2025-10-01 16:56:59,Small Package,NE,4,389.95
300635,100271,2025-06-09 09:38:47,Freight,SW,2,498.03
300636,101377,2024-01-05 13:43:40,Small Package,SE,2,461.76
300637,101377,2023-03-19 12:54:28,Freight,SE,2,434.23
300638,102892,2025-11-09 14:30:40,Small Package,SE,1,47.88
300639,101967,2025-12-14 08:31:42,Small Package,NE,2,315.49
300640,100907,2025-09-19 02:31:37,Small Package,MW,4,128.17
300641,104814,2024-07-10 20:14:50,S.,SW,3,443.14
300642,103805,2025-09-29 12:27:14,Large Package,SE,2,413.49
300643,101758,2025-08-24 21:09:35,Small Package,NE,2,101.79
300644,101567,2023-01-06 01:49:39,Large Package,SW,1,397.51
300645,100363,2024-07-03 06:07:10,Large Package,SE,3,493.72
300646,104681,2024-05-12 19:42:53,Small Package,SE,3,191.61
300647,100202,2025-11-13 13:33:11,Freight,SE,3,195.32
300648,101931,2023-11-17 00:46:42,Large Package,NE,2,32.06
300649,102556,2025-08-02 20:38:46,Small Package,MW,3,368.97
300650,100614,2024-11-04 12:02:14,Medium Package,SE,1,416.91
300651,104270,2023-04-03 05:34:13,Large Package,SE,3,42.38
300652,103389,2024-08-06 16:39:16,Freight,MW,2,473.74
300653,103877,2023-03-06 15:15:42,Medium Package,M.,3,55.27
300654,103437,2024-10-21 02:25:22,Large Package,N.,3,293.05
300655,101177,2024-02-20 01:49:21,Small Package,SE,1,465.13
300656,101319,2023-03-10 07:40:13,Small Package,SW,3,465.62
300657,102993,2024-12-18 04:47:14,Small Package,NW,2,83.96
300658,101564,2023-04-15 22:56:40,Small Package,SW,4,486.23
300659,102412,2025-07-14 05:45:29,Freight,M.,2,149.81
300660,100933,2023-07-29 15:37:24,Freight,NW,3,183.99
300661,103772,2023-01-14 09:50:48,Large Package,NE,1,344.06
300662,100265,2024-09-30 19:27:59,Small Package,NW,1,73.8
300663,103030,2023-08-26 05:59:03,Medium Package,NW,2,276.46
300664,100507,2025-01-27 15:07:41,Large Package,MW,1,411.67
300665,101387,2024-06-14 03:29:58,Medium Package,S.,3,258.17
300666,104029,2024-10-11 22:10:35,Small Package,MW,4,49.31
300667,100250,2024-12-09 04:47:49,Small Package,MW,1,406.42
300668,102566,2025-01-06 13:30:50,Small Package,MW,4,135.34
300669,100485,2025-04-11 12:41:19,Large Package,SW,1,406.7
300670,100196,2025-10-05 06:29:07,Medium Package,NE,2,470.32
300671,101298,2025-08-18 10:01:03,Small Package,SW,3,382.31
300672,103616,2025-09-19 15:30:33,Small Package,NW,4,35.91
300673,101687,2023-03-18 23:07:53,Small Package,MW,4,336.58
300674,103050,2024-07-07 14:04:06,Large Package,SE,2,150.63
300675,103606,2023-04-26 04:48:47,Large Package,MW,1,115.51
300676,102915,2025-10-28 09:43:08,Small Package,SW,2,385.2
300677,102228,2023-04-01 12:09:10,Medium Package,NE,4,158.98
300678,103949,2023-05-19 15:41:51,Small Package,SW,1,88.92
300679,102196,2025-04-07 05:30:48,Large Package,MW,2,102.03
300680,101361,2024-10-06 17:24:51,Small Package,NE,4,345.09
300681,102661,2023-07-30 22:24:01,F.,SE,4,239.58
300682,101072,2023-05-16 22:15:19,Medium Package,SW,1,120.14
300683,101944,2023-09-19 19:13:14,Freight,SW,2,58.25
300684,101062,2023-09-30 02:05:39,Large Package,NW,1,469.89
300685,104650,2025-03-24 18:27:25,Freight,N.,3,498.81
300686,101229,2023-11-06 02:12:51,Medium Package,SW,2,209.2
300687,100225,2023-08-03 20:25:06,Medium Package,NW,1,139.37
300688,102485,2023-03-17 12:56:09,Freight,SE,1,40.05
300689,101456,2023-05-22 01:14:27,Small Package,SW,3,167.49
300690,100001,2025-11-06 00:23:52,Freight,SW,1,299.72
300691,101534,2023-05-08 20:15:28,Large Package,MW,2,271.71
300692,100302,2025-12-11 11:06:52,Freight,SW,3,217.42
300693,104582,2025-08-01 09:04:42,Freight,SE,2,193.8
300694,102658,2023-04-21 16:37:12,Large Package,NW,2,489.55
300695,100389,2025-09-03 06:24:32,Freight,NE,1,260.13
300696,103924,2024-06-05 22:13:00,Freight,SE,1,24.25
300697,102781,2025-04-28 23:34:32,Large Package,NE,2,355.64
300698,102559,2024-02-22 13:59:17,Freight,S.,4,299.95
300699,102036,2023-10-12 09:19:08,Freight,N.,1,95.93
300700,100989,2023-04-22 23:28:23,M.,MW,2,360.0
300701,102631,2023-05-29 13:31:41,Large Package,NW,1,29.55
300702,103750,2024-01-12 13:59:03,Medium Package,NE,2,368.2
300703,102697,2024-01-27 11:35:27,Large Package,NE,1,91.73
300704,103183,2023-09-11 01:07:06,Small Package,SW,3,492.59
300705,100739,2024-01-24 14:44:07,Medium Package,MW,4,265.48
300706,100502,2025-12-28 05:42:23,Small Package,NW,2,25.13
300707,103819,2023-01-04 16:45:47,Freight,NW,1,422.27
300708,104487,2023-12-10 05:29:52,Small Package,NE,3,415.91
300709,100282,2024-01-03 00:40:00,F.,MW,2,386.41
300710,100188,2023-06-30 18:14:03,S.,NW,4,278.21
300711,104220,2025-08-17 16:07:24,F.,MW,4,124.86
300712,103759,2025-06-08 05:05:47,Freight,MW,4,327.19
300713,101814,2023-05-21 00:52:08,Small Package,NW,3,427.03
300714,100939,2024-09-14 22:12:13,Medium Package,MW,3,256.65
300715,104582,2025-05-12 11:00:39,Large Package,SE,3,52.23
300716,103939,2024-05-04 17:13:46,Medium Package,NE,4,488.13
300717,102661,2024-12-17 07:14:07,Small Package,M.,3,344.83
300718,101822,2023-12-19 06:48:36,Freight,M.,4,491.31
300719,101979,2025-02-23 01:23:35,Small Package,SE,2,109.76
300720,103382,2025-02-03 06:38:46,Large Package,S.,2,117.63
300721,100407,2023-12-25 12:35:06,Small Package,MW,2,68.23
300722,101341,2024-10-25 15:27:56,Medium Package,NW,1,121.02
300723,103218,2023-09-25 01:34:58,Freight,SW,4,72.0
300724,102548,2024-09-23 06:12:40,Medium Package,SW,3,151.06
300725,100807,2023-03-24 03:06:28,Freight,SE,4,298.6
300726,104453,2025-10-17 02:13:59,M.,NW,4,413.48
300727,100272,2023-06-15 23:45:30,Medium Package,SW,1,66.24
300728,102914,2024-01-23 00:02:08,Small Package,MW,3,95.62
300729,101035,2024-06-05 04:27:28,Large Package,SE,1,159.11
300730,101190,2023-02-24 01:28:47,Medium Package,S.,1,184.8
300731,100268,2025-05-26 23:57:02,Small Package,SE,2,446.81
300732,102141,2024-10-01 20:38:57,Freight,NE,4,128.85
300733,102153,2025-04-13 23:24:36,Freight,SW,3,81.4
300734,101736,2024-01-07 06:22:02,Medium Package,NW,2,439.4
300735,101336,2025-04-20 02:06:00,Freight,NW,1,443.69
300736,104331,2023-12-10 16:46:48,Large Package,NE,1,396.91
300737,104155,2023-07-19 09:31:03,Small Package,MW,2,203.04
300738,103818,2025-08-15 09:44:04,Medium Package,SW,2,458.16
300739,100695,2024-07-29 13:13:06,Large Package,SE,2,230.88
300740,101432,2023-07-23 19:10:13,Small Package,NE,2,399.94
300741,101383,2023-10-15 15:21:11,Small Package,NE,2,228.76
300742,103971,2023-02-17 17:18:29,Medium Package,SW,3,251.31
300743,103710,2024-03-16 15:22:46,Freight,NW,4,432.94
300744,103718,2024-01-25 12:04:11,Small Package,SW,3,20.45
300745,103651,2023-10-05 10:24:28,Small Package,NW,4,151.51
300746,102134,2024-10-19 03:20:30,Freight,SW,4,329.06
300747,100747,2023-04-02 02:46:32,Freight,N.,2,462.53
300748,103179,2023-01-30 11:22:40,Medium Package,NE,3,26.02
300749,102696,2023-09-12 23:14:12,Medium Package,N.,3,242.86
300750,100376,2024-02-11 14:45:23,Small Package,SW,1,267.92
300751,104052,2025-05-12 04:52:48,Freight,MW,3,499.71
300752,100386,2024-09-14 11:10:36,Medium Package,SW,3,354.61
300753,104158,2024-12-06 20:59:16,Medium Package,N.,1,80.64
300754,104325,2023-01-30 20:28:03,Freight,N.,4,286.57
300755,104049,2025-05-29 00:10:09,Freight,NW,4,93.92
300756,102422,2024-11-09 11:37:56,Small Package,NW,2,368.54
300757,102285,2025-10-03 21:38:01,F.,NE,4,194.43
300758,104062,2023-11-22 05:31:30,Medium Package,SW,4,337.25
300759,100385,2023-09-08 01:43:34,Freight,NW,3,449.39
300760,101061,2023-02-04 19:01:35,Large Package,MW,1,399.99
300761,100518,2023-12-17 12:21:51,Small Package,MW,2,402.44
300762,101100,2025-11-27 06:41:39,Freight,SE,3,154.67
300763,101466,2023-07-07 05:08:01,Small Package,MW,3,303.7
300764,101792,2024-12-12 03:39:35,Freight,SE,3,110.09
300765,104132,2024-05-24 20:39:56,Large Package,NW,1,126.08
300766,104504,2025-08-21 08:34:49,Medium Package,N.,2,359.76
300767,103649,2025-08-09 09:56:49,Medium Package,NE,2,215.3
300768,104055,2025-10-18 22:50:34,Medium Package,NE,3,446.5
300769,100843,2023-03-09 08:27:35,Small Package,NW,4,253.85
300770,103332,2025-12-02 19:21:45,Medium Package,NW,1,53.11
300771,104649,2024-09-26 20:31:17,Medium Package,SW,2,219.07
300772,103519,2024-11-22 06:14:43,Small Package,MW,2,84.3
300773,103065,2023-07-28 22:32:33,Small Package,NW,2,497.35
300774,101837,2025-07-07 17:27:35,Medium Package,MW,4,31.41
