DeliveryID,RouteID,DriverID,Region,ShipmentType,DeliveryDate,ExpectedDeliveryDate,DeliveryStatus,PriorityFlag
100277,R003,,MW,Priority,2024-01-03 13:53:09,2024-01-01 13:53:09,On-Time,0
100278,R003,Driver 1,SE,Express,2023-01-23 18:31:27,2023-01-24 18:31:27,Late,0
100279,R003,Driver 20,MW,Express,2025-07-16 15:37:53,2025-07-14 15:37:53,Late,1
100280,R002,Driver 12,SE,Priority,2024-02-05 23:36:17,2024-02-06 23:36:17,On-Time,0
100281,R005,,NW,Express,2025-09-27 04:06:13,2025-09-26 04:06:13,On-Time,1
100282,R001,Driver 11,SW,Standard,2023-10-16 03:04:55,2023-10-18 03:04:55,Exception,1
100283,R004,Driver 7,NW,Standard,2024-10-22 13:37:41,2024-10-20 13:37:41,On-Time,0
100284,R001,Driver 15,MW,Priority,2024-03-07 00:26:03,2024-03-08 00:26:03,On-Time,1
100285,R005,,MW,E.,2025-11-14 16:35:26,2025-11-16 16:35:26,Late,1
100286,R004,,SE,Express,2024-09-10 07:53:54,2024-09-11 07:53:54,On-Time,0
100287,R005,Driver 11,MW,Priority,2023-05-25 04:25:40,2023-05-26 04:25:40,On-Time,0
100288,R003,,NE,Standard,2024-09-26 10:31:27,2024-09-27 10:31:27,Exception,0
100289,R004,Driver 16,M.,Standard,2023-11-24 14:31:44,2023-11-23 14:31:44,On-Time,0
100290,R003,Driver 3,SE,Priority,2024-01-02 11:43:48,2024-01-03 11:43:48,On-Time,0
100291,R001,Driver 20,SE,Express,2023-05-10 23:32:27,2023-05-12 23:32:27,On-Time,0
100292,R001,Driver 14,NE,Standard,2023-06-11 11:15:16,2023-06-12 11:15:16,On-Time,1
100293,R004,Driver 3,SE,Express,2023-01-26 05:20:06,2023-01-26 05:20:06,On-Time,1
100294,R004,Driver 1,SW,Standard,2023-11-20 20:22:22,2023-11-18 20:22:22,On-Time,0
100295,R005,,NW,Express,2023-06-11 21:20:22,2023-06-10 21:20:22,On-Time,0
100296,R005,Driver 15,MW,Standard,2025-03-12 16:25:01,2025-03-12 16:25:01,On-Time,0
100297,R003,Driver 1,SW,Express,2024-07-23 17:12:19,2024-07-23 17:12:19,On-Time,0
100298,R004,Driver 17,MW,Priority,2024-04-21 17:50:40,2024-04-23 17:50:40,On-Time,0
100299,R001,Driver 2,SW,Standard,2024-09-29 17:25:56,2024-10-01 17:25:56,On-Time,0
100300,R005,Driver 20,MW,Priority,2025-08-02 21:08:20,2025-08-01 21:08:20,On-Time,0
100301,R005,Driver 6,NE,Standard,2025-04-19 11:40:03,2025-04-18 11:40:03,On-Time,0
100302,R001,Driver 8,SE,Standard,2025-05-22 02:20:09,2025-05-20 02:20:09,On-Time,1
100303,R005,Driver 16,SE,Standard,2025-03-07 22:12:59,2025-03-08 22:12:59,Late,0
100304,R003,Driver 19,NE,Express,2025-11-05 01:41:29,2025-11-04 01:41:29,Late,0
100305,R004,Driver 1,SW,Standard,2023-11-21 03:19:14,2023-11-20 03:19:14,On-Time,0
100306,R001,Driver 3,NW,Priority,2024-09-21 03:11:11,2024-09-22 03:11:11,On-Time,0
100307,R004,Driver 3,SW,Express,2025-08-31 20:36:49,2025-08-29 20:36:49,On-Time,0
100308,R005,Driver 5,SE,Express,2023-07-27 00:03:47,2023-07-29 00:03:47,On-Time,0
100309,R005,Driver 12,NW,Standard,2024-07-28 01:15:20,2024-07-26 01:15:20,On-Time,0
100310,R001,Driver 12,MW,Express,2025-10-02 05:23:05,2025-10-03 05:23:05,On-Time,0
100311,R003,Driver 20,NW,Standard,2024-12-22 00:25:40,2024-12-24 00:25:40,On-Time,0
100312,R002,Driver 13,SW,Priority,2024-10-15 16:34:40,2024-10-17 16:34:40,Exception,0
100313,R001,Driver 20,NE,Express,2024-10-12 03:19:06,2024-10-14 03:19:06,On-Time,0
100314,R002,Driver 9,MW,Express,2023-04-22 07:36:50,2023-04-20 07:36:50,Late,0
100315,R002,Driver 7,SW,Priority,2024-12-22 01:03:52,2024-12-23 01:03:52,On-Time,0
100316,R003,Driver 4,MW,Priority,2023-10-12 15:04:34,2023-10-10 15:04:34,On-Time,0
100317,R002,Driver 19,NW,Standard,2024-12-12 20:13:23,2024-12-10 20:13:23,On-Time,0
100318,R002,,SE,Express,2024-09-18 21:14:16,2024-09-18 21:14:16,Exception,1
100319,R003,Driver 19,SW,Priority,2023-01-21 13:21:31,2023-01-20 13:21:31,On-Time,1
100320,R002,Driver 6,NE,Express,2024-01-02 14:14:36,2023-12-31 14:14:36,On-Time,0
100321,R002,Driver 13,NW,Priority,2023-02-23 08:25:46,2023-02-23 08:25:46,On-Time,0
100322,R002,Driver 11,SW,Express,2023-05-29 20:50:29,2023-05-30 20:50:29,Late,0
100323,R001,Driver 13,NE,Priority,2025-03-11 22:02:51,2025-03-11 22:02:51,On-Time,1
100324,R001,Driver 13,SW,Express,2024-03-14 01:17:40,2024-03-12 01:17:40,On-Time,1
100325,R001,,NW,Standard,2024-08-08 10:42:26,2024-08-09 10:42:26,Exception,0
100326,R003,,SW,Express,2025-11-16 16:33:08,2025-11-16 16:33:08,On-Time,0
100327,R005,Driver 20,MW,Standard,2025-05-28 08:07:51,,On-Time,0
100328,R002,Driver 15,NW,Standard,2024-02-28 23:23:09,2024-02-29 23:23:09,On-Time,0
100329,R002,,SW,Standard,2023-12-24 13:31:51,2023-12-25 13:31:51,Late,1
100330,R003,Driver 13,SE,Express,2025-02-16 11:12:58,2025-02-15 11:12:58,On-Time,0
100331,R002,,SW,Express,2024-12-09 00:26:34,2024-12-07 00:26:34,On-Time,0
100332,R001,Driver 11,MW,Standard,2024-10-20 09:12:54,2024-10-19 09:12:54,Late,1
100333,R005,Driver 19,NE,Priority,2023-03-03 00:49:06,2023-03-04 00:49:06,On-Time,0
100334,R004,Driver 8,N.,Express,2024-06-19 08:11:35,2024-06-20 08:11:35,Exception,0
100335,R002,Driver 20,NE,Express,2023-01-29 15:44:51,2023-01-29 15:44:51,On-Time,0
100336,R001,Driver 8,SE,Express,2024-11-02 13:12:25,2024-11-01 13:12:25,On-Time,0
100337,R004,Driver 10,MW,Express,2025-05-29 15:10:49,2025-05-31 15:10:49,On-Time,0
100338,R005,Driver 16,NW,Standard,2025-09-13 05:03:57,2025-09-11 05:03:57,Late,0
100339,R004,Driver 19,NE,Priority,2025-10-22 19:08:01,2025-10-21 19:08:01,On-Time,0
100340,R001,,MW,P.,2025-07-29 16:54:20,2025-07-30 16:54:20,On-Time,0
100341,R004,Driver 11,SW,Priority,2023-12-14 10:44:13,2023-12-14 10:44:13,On-Time,0
100342,R003,Driver 13,SE,Priority,2025-09-18 21:55:58,2025-09-16 21:55:58,Exception,1
100343,R004,Driver 9,MW,Standard,2023-08-27 15:56:20,2023-08-25 15:56:20,On-Time,0
100344,R002,Driver 20,MW,Express,2025-10-07 03:49:09,2025-10-07 03:49:09,On-Time,0
100345,R002,,N.,Express,2023-05-27 20:13:36,2023-05-28 20:13:36,Exception,0
100346,R003,Driver 19,MW,Standard,2024-01-01 22:06:22,2024-01-03 22:06:22,Late,0
100347,R001,Driver 16,NW,Express,2024-04-20 20:45:01,2024-04-20 20:45:01,On-Time,0
100348,R002,Driver 7,SE,Standard,2025-05-06 02:15:28,2025-05-08 02:15:28,Exception,0
100349,R005,Driver 19,SE,Priority,2024-08-26 00:25:49,2024-08-25 00:25:49,On-Time,0
100350,R002,Driver 12,SW,Standard,2024-05-28 11:18:00,2024-05-26 11:18:00,On-Time,0
100351,R002,Driver 15,NW,Express,2025-07-18 21:52:04,2025-07-19 21:52:04,On-Time,0
100352,R001,,NW,Express,2024-03-05 06:10:38,2024-03-07 06:10:38,On-Time,1
100353,R004,Driver 14,NE,Express,2023-05-03 10:39:26,2023-05-04 10:39:26,Exception,1
100354,R002,Driver 11,NE,Priority,2025-06-21 01:54:37,2025-06-20 01:54:37,Late,0
100355,R003,Driver 10,SW,Standard,2024-03-04 21:36:35,2024-03-06 21:36:35,On-Time,0
100356,R004,Driver 11,SE,Standard,2024-03-18 17:02:53,2024-03-19 17:02:53,Late,0
100357,R005,Driver 6,NE,Express,2023-08-19 20:33:00,2023-08-20 20:33:00,On-Time,1
100358,R001,Driver 2,MW,Standard,2023-11-07 22:41:23,2023-11-06 22:41:23,On-Time,0
100359,R005,Driver 11,SE,Express,2023-03-14 20:58:23,2023-03-14 20:58:23,Exception,0
100360,R004,Driver 19,MW,Standard,2024-05-06 00:01:46,2024-05-05 00:01:46,Late,0
100361,R004,Driver 6,NW,Priority,2023-05-29 19:39:09,2023-05-31 19:39:09,On-Time,0
100362,R004,Driver 14,SE,Priority,2024-10-03 18:15:05,2024-10-05 18:15:05,On-Time,0
100363,R005,Driver 20,SW,Standard,2025-02-08 11:47:55,2025-02-06 11:47:55,On-Time,0
100364,R004,Driver 6,NW,Priority,2023-03-21 00:29:17,2023-03-22 00:29:17,On-Time,1
100365,R005,Driver 17,NW,Priority,2025-11-16 09:54:17,2025-11-18 09:54:17,On-Time,0
100366,R004,Driver 10,MW,Priority,2024-05-10 14:17:16,2024-05-10 14:17:16,On-Time,0
100367,R003,Driver 1,NW,Express,2025-01-02 12:15:46,2025-01-02 12:15:46,On-Time,0
100368,R004,Driver 3,NE,Standard,2025-01-04 05:40:13,2025-01-03 05:40:13,Late,0
100369,R005,Driver 8,SE,Standard,2025-08-22 16:37:03,2025-08-24 16:37:03,On-Time,0
100370,R002,Driver 8,NE,Express,2024-11-06 16:29:48,,On-Time,1
100371,R004,Driver 20,MW,Express,2024-06-25 02:01:41,2024-06-23 02:01:41,Exception,0
100372,R002,,MW,Priority,2025-09-24 07:33:29,2025-09-22 07:33:29,On-Time,0
100373,R003,Driver 15,SE,Standard,2023-11-13 10:03:38,2023-11-11 10:03:38,Late,0
100374,R001,,NW,Express,2024-01-30 08:45:29,2024-02-01 08:45:29,On-Time,0
100375,R003,Driver 7,SW,Priority,2023-03-26 13:40:09,2023-03-25 13:40:09,On-Time,0
100376,R004,Driver 11,MW,Standard,2025-01-15 18:22:45,2025-01-14 18:22:45,On-Time,1
100377,R002,Driver 7,SE,Priority,2025-08-06 19:03:37,2025-08-05 19:03:37,On-Time,0
100378,R002,Driver 4,SW,Standard,2025-08-03 14:59:58,2025-08-02 14:59:58,On-Time,0
100379,R005,,NW,Priority,2025-06-12 16:38:36,2025-06-12 16:38:36,On-Time,0
100380,R002,Driver 12,MW,Standard,2024-03-02 21:35:34,2024-03-04 21:35:34,On-Time,0
100381,R005,Driver 6,SE,Standard,2024-07-31 12:58:50,2024-08-01 12:58:50,On-Time,0
100382,R001,Driver 14,SE,Standard,2024-01-19 08:31:41,2024-01-21 08:31:41,On-Time,0
100383,R004,Driver 12,SE,Standard,2024-03-29 08:42:24,2024-03-28 08:42:24,Exception,0
100384,R005,Driver 11,MW,Priority,2025-06-22 21:43:43,2025-06-22 21:43:43,Late,0
100385,R001,Driver 19,SW,Express,2024-07-01 01:40:48,2024-07-01 01:40:48,Late,0
100386,R002,,SE,Standard,2023-05-19 13:21:44,2023-05-21 13:21:44,On-Time,1
100387,R002,Driver 5,NW,Standard,2025-08-02 18:20:24,2025-08-03 18:20:24,On-Time,0
100388,R001,Driver 14,SE,Standard,2024-08-04 05:44:10,2024-08-03 05:44:10,On-Time,0
100389,R002,,SW,Standard,2024-06-13 21:05:30,2024-06-13 21:05:30,Late,0
100390,R001,,M.,Priority,2024-04-20 18:53:43,2024-04-19 18:53:43,On-Time,0
100391,R005,Driver 16,SE,Express,2025-04-03 22:36:40,2025-04-02 22:36:40,On-Time,0
100392,R005,,SE,Express,2024-05-15 16:48:48,2024-05-14 16:48:48,On-Time,0
100393,R001,Driver 13,NW,Express,2024-02-23 01:00:43,2024-02-21 01:00:43,On-Time,0
100394,R005,,NW,Priority,2023-09-11 03:26:53,2023-09-10 03:26:53,On-Time,0
100395,R005,,SE,Express,2025-04-23 01:25:06,2025-04-22 01:25:06,Exception,0
100396,R005,,SE,Priority,2023-04-09 20:15:27,2023-04-10 20:15:27,Late,0
100397,R003,,NW,Priority,2023-11-30 08:58:45,2023-12-01 08:58:45,On-Time,0
100398,R004,Driver 20,SW,Standard,2024-11-16 22:07:42,2024-11-14 22:07:42,On-Time,1
100399,R002,,NE,Priority,2023-04-12 13:51:43,2023-04-10 13:51:43,On-Time,0
100400,R003,Driver 4,NE,Express,2025-02-11 21:21:39,2025-02-10 21:21:39,On-Time,1
100401,R005,Driver 11,SE,Express,2024-05-05 13:00:55,2024-05-05 13:00:55,Late,0
100402,R001,Driver 17,NW,Express,2025-12-24 11:38:38,2025-12-24 11:38:38,On-Time,0
100403,R005,Driver 7,MW,Standard,2024-03-25 03:51:52,2024-03-27 03:51:52,Late,0
100404,R004,Driver 14,MW,Standard,2024-09-19 15:13:10,2024-09-19 15:13:10,On-Time,0
100405,R005,Driver 11,NE,Standard,2024-08-12 18:10:02,2024-08-12 18:10:02,On-Time,0
100406,R001,,SW,Priority,2024-11-23 10:45:36,2024-11-24 10:45:36,On-Time,1
100407,R004,Driver 9,NE,Express,2025-10-20 02:26:55,2025-10-22 02:26:55,Late,0
100408,R005,,SE,Priority,2024-03-11 04:26:05,2024-03-13 04:26:05,On-Time,0
100409,R004,Driver 13,SW,Priority,2023-08-15 13:49:53,2023-08-16 13:49:53,Exception,0
100410,R002,,MW,Express,2023-11-30 06:06:48,2023-11-30 06:06:48,Late,0
100411,R002,Driver 18,N.,Standard,2023-07-14 09:27:31,2023-07-14 09:27:31,Late,0
100412,R005,Driver 11,NW,Express,2024-01-13 15:12:13,2024-01-15 15:12:13,Late,0
100413,R004,Driver 15,SE,Priority,2025-11-15 09:39:19,2025-11-15 09:39:19,On-Time,0
100414,R001,,NE,Priority,2024-03-09 09:27:27,2024-03-11 09:27:27,On-Time,0
100415,R005,,SE,Standard,2024-01-14 07:32:20,2024-01-14 07:32:20,On-Time,0
100416,R002,,NW,Priority,2024-03-06 03:47:38,2024-03-05 03:47:38,On-Time,1
100417,R002,Driver 19,MW,Priority,2024-02-22 15:10:58,2024-02-23 15:10:58,Late,0
100418,R005,Driver 1,NW,Express,2024-05-11 03:23:17,2024-05-09 03:23:17,On-Time,0
100419,R004,Driver 4,SW,Standard,2023-07-19 08:54:43,2023-07-18 08:54:43,On-Time,0
100420,R002,Driver 14,NW,Express,2024-10-28 10:47:33,2024-10-28 10:47:33,Late,0
100421,R004,Driver 14,NW,Express,2024-12-20 01:00:33,2024-12-18 01:00:33,On-Time,0
100422,R002,Driver 3,SW,Express,2024-12-01 06:42:55,2024-11-30 06:42:55,On-Time,0
100423,R002,Driver 17,NE,Priority,2023-03-15 22:09:11,2023-03-16 22:09:11,On-Time,0
100424,R003,Driver 3,NW,Priority,2025-08-17 15:51:57,2025-08-15 15:51:57,Late,0
100425,R002,Driver 16,SE,Standard,2025-03-21 04:43:28,2025-03-19 04:43:28,On-Time,0
100426,R001,Driver 14,NW,Priority,2025-04-19 15:26:31,2025-04-20 15:26:31,Exception,0
100427,R005,Driver 20,SE,Standard,2024-05-08 01:54:22,2024-05-07 01:54:22,On-Time,1
100428,R005,Driver 13,SW,Express,2024-06-10 05:09:13,2024-06-08 05:09:13,Late,0
100429,R004,Driver 15,NW,Express,2025-06-01 07:23:43,2025-06-02 07:23:43,On-Time,0
100430,R002,Driver 14,SW,Priority,2023-05-24 07:41:20,2023-05-23 07:41:20,On-Time,0
100431,R001,,SW,Priority,2024-03-10 16:28:56,2024-03-10 16:28:56,On-Time,0
100432,R004,,N.,Standard,2023-07-05 23:43:47,2023-07-07 23:43:47,On-Time,0
100433,R003,Driver 19,NW,Priority,2023-01-20 19:07:36,2023-01-20 19:07:36,On-Time,1
100434,R004,Driver 6,SE,Priority,2025-08-27 13:58:56,2025-08-27 13:58:56,On-Time,0
100435,R004,Driver 10,SE,Priority,2023-03-13 22:35:52,2023-03-15 22:35:52,On-Time,1
100436,R002,Driver 15,NW,Express,2024-04-11 08:27:35,2024-04-11 08:27:35,Late,0
100437,R003,,NE,Priority,2024-12-02 05:05:40,2024-12-02 05:05:40,On-Time,0
100438,R004,,N.,Priority,2023-03-10 07:38:43,2023-03-11 07:38:43,Exception,0
100439,R001,Driver 20,NE,Express,2023-06-11 10:55:55,2023-06-12 10:55:55,Late,0
100440,R001,Driver 6,SE,Express,2025-10-26 20:00:47,2025-10-25 20:00:47,On-Time,0
100441,R005,,S.,Express,2023-01-01 11:04:47,2022-12-30 11:04:47,On-Time,0
100442,R003,,NE,Express,2025-02-18 04:49:13,2025-02-17 04:49:13,On-Time,1
100443,R003,Driver 10,SE,Priority,2024-01-21 06:09:34,2024-01-22 06:09:34,Late,0
100444,R005,Driver 7,SE,Priority,2025-02-12 01:18:22,2025-02-13 01:18:22,Late,0
100445,R004,,SW,Priority,2025-02-01 13:55:24,2025-02-03 13:55:24,On-Time,0
100446,R003,Driver 17,NW,Standard,2025-07-21 15:52:27,2025-07-23 15:52:27,On-Time,0
100447,R001,Driver 18,N.,Express,2025-08-31 16:50:11,2025-09-01 16:50:11,On-Time,0
100448,R001,Driver 17,NE,Priority,2025-12-28 23:21:35,2025-12-28 23:21:35,Late,1
100449,R002,Driver 9,NE,Priority,2025-01-25 01:05:49,2025-01-24 01:05:49,Late,0
100450,R003,Driver 10,SW,Priority,2025-08-27 17:57:45,2025-08-28 17:57:45,Late,0
100451,R004,Driver 10,NE,Express,2025-08-16 23:30:31,2025-08-17 23:30:31,On-Time,0
100452,R005,,SW,Express,2024-01-17 14:26:16,2024-01-19 14:26:16,On-Time,0
100453,R005,Driver 7,SE,Express,2023-05-16 07:17:54,2023-05-15 07:17:54,Exception,0
100454,R004,Driver 16,NE,Priority,2024-09-15 14:35:58,2024-09-14 14:35:58,Exception,0
100455,R002,Driver 18,SE,Express,2025-06-18 04:48:23,2025-06-16 04:48:23,On-Time,0
100456,R005,Driver 6,MW,Priority,2025-07-13 19:53:02,2025-07-14 19:53:02,On-Time,0
100457,R003,Driver 20,SW,Standard,2025-01-25 14:08:18,2025-01-23 14:08:18,On-Time,0
100458,R002,Driver 1,MW,Express,2024-04-12 03:21:37,2024-04-14 03:21:37,Late,0
100459,R003,Driver 1,NE,E.,2023-11-26 08:03:13,2023-11-24 08:03:13,On-Time,0
100460,R001,Driver 12,SE,Priority,2024-05-08 15:18:00,2024-05-08 15:18:00,On-Time,0
100461,R002,,NE,Express,2024-08-18 12:29:23,2024-08-19 12:29:23,On-Time,0
100462,R005,Driver 2,MW,Express,2025-09-01 16:10:12,2025-09-02 16:10:12,On-Time,0
100463,R002,Driver 4,NE,Priority,2025-01-16 17:06:00,2025-01-15 17:06:00,On-Time,1
100464,R002,Driver 17,NW,Priority,2024-05-24 03:10:30,2024-05-22 03:10:30,On-Time,0
100465,R002,Driver 4,MW,Priority,2024-03-23 08:16:37,2024-03-22 08:16:37,Late,1
100466,R002,Driver 11,NE,Standard,2025-03-10 15:24:06,2025-03-08 15:24:06,On-Time,1
100467,R003,,SE,Priority,2023-01-17 07:33:35,2023-01-15 07:33:35,On-Time,0
100468,R001,Driver 4,NE,Express,2024-08-23 09:01:33,2024-08-25 09:01:33,On-Time,0
100469,R004,Driver 1,SE,Standard,2025-10-08 12:14:35,2025-10-06 12:14:35,On-Time,0
100470,R002,Driver 7,NW,Priority,2023-12-16 00:33:09,2023-12-15 00:33:09,On-Time,0
100471,R005,Driver 18,NE,Standard,2023-09-20 23:56:41,2023-09-18 23:56:41,On-Time,1
100472,R002,Driver 9,N.,Standard,2024-12-15 15:43:54,2024-12-13 15:43:54,On-Time,0
100473,R005,Driver 3,MW,Express,2024-05-04 20:45:32,2024-05-05 20:45:32,Exception,0
100474,R003,Driver 8,SE,Standard,2025-05-02 17:18:38,2025-05-03 17:18:38,Late,1
100475,R005,,MW,Priority,2025-02-10 07:27:19,2025-02-11 07:27:19,On-Time,0
100476,R004,Driver 19,SE,Standard,2025-08-06 20:08:07,2025-08-06 20:08:07,Exception,0
100477,R001,Driver 4,NW,Standard,2024-11-06 04:02:28,2024-11-07 04:02:28,Late,0
100478,R005,Driver 18,SW,Express,2024-11-25 10:52:58,2024-11-25 10:52:58,Exception,1
100479,R005,Driver 20,NE,Express,2025-08-10 22:55:48,2025-08-10 22:55:48,On-Time,1
100480,R001,Driver 11,NW,Priority,2023-04-24 00:32:08,2023-04-23 00:32:08,Late,1
100481,R004,Driver 14,SE,Express,2024-12-24 11:03:14,2024-12-25 11:03:14,On-Time,0
100482,R002,,SE,Priority,2024-09-15 08:23:30,2024-09-13 08:23:30,Late,0
100483,R005,Driver 18,SE,P.,2024-02-08 06:02:37,2024-02-10 06:02:37,On-Time,0
100484,R001,Driver 16,SE,Express,2024-07-26 19:32:48,2024-07-24 19:32:48,On-Time,1
100485,R003,Driver 3,NE,Standard,2024-05-21 10:03:58,2024-05-22 10:03:58,On-Time,0
100486,R001,Driver 15,MW,Express,2024-11-22 00:21:24,2024-11-20 00:21:24,Late,0
100487,R003,Driver 4,SW,Standard,2023-10-29 18:32:21,2023-10-30 18:32:21,Late,0
100488,R004,Driver 5,NE,Standard,2024-12-02 15:41:11,2024-12-03 15:41:11,On-Time,0
100489,R002,Driver 17,SE,Priority,2024-05-28 07:27:52,2024-05-26 07:27:52,On-Time,0
100490,R001,Driver 7,NE,Priority,2024-04-26 19:50:14,2024-04-26 19:50:14,Late,0
100491,R005,Driver 16,NW,E.,2023-08-16 21:34:14,2023-08-15 21:34:14,On-Time,0
100492,R004,Driver 14,SE,Standard,2023-01-29 04:51:21,2023-01-28 04:51:21,On-Time,0
100493,R001,Driver 16,S.,Express,2024-09-13 11:06:27,2024-09-12 11:06:27,Late,0
100494,R005,Driver 7,SE,Priority,2025-11-12 02:49:35,2025-11-11 02:49:35,Late,0
100495,R001,Driver 9,SW,Standard,2024-10-07 00:00:42,2024-10-09 00:00:42,On-Time,0
100496,R003,Driver 4,SW,Express,2024-10-01 10:15:55,2024-10-02 10:15:55,On-Time,0
100497,R001,,MW,Express,2023-02-20 03:20:06,2023-02-22 03:20:06,Late,1
100498,R001,Driver 11,M.,Priority,2024-07-05 05:41:12,2024-07-04 05:41:12,Late,1
100499,R001,Driver 2,NE,Priority,2024-04-12 09:33:04,2024-04-11 09:33:04,On-Time,1
100500,R004,Driver 12,NE,Priority,2024-02-25 18:27:11,2024-02-23 18:27:11,On-Time,0
100501,R001,Driver 12,SW,Priority,2023-02-10 05:37:47,2023-02-09 05:37:47,On-Time,1
100502,R005,Driver 4,SE,Express,2024-01-05 17:39:36,2024-01-06 17:39:36,Exception,0
100503,R003,Driver 18,NW,Priority,2024-10-18 06:45:31,2024-10-17 06:45:31,On-Time,1
100504,R003,,NW,Priority,2023-02-27 03:34:15,2023-02-26 03:34:15,On-Time,0
100505,R001,Driver 7,SE,Express,2025-11-13 22:00:34,2025-11-15 22:00:34,On-Time,0
100506,R004,Driver 1,SE,Express,2024-03-10 17:40:44,2024-03-11 17:40:44,On-Time,0
100507,R004,,MW,Standard,2025-08-20 14:49:15,2025-08-20 14:49:15,On-Time,1
100508,R005,Driver 13,NW,Express,2023-03-14 13:47:35,,On-Time,0
100509,R001,Driver 6,SW,Standard,2023-03-01 03:39:03,2023-03-01 03:39:03,On-Time,0
100510,R003,Driver 6,NE,Priority,2023-04-09 13:12:50,2023-04-11 13:12:50,On-Time,0
100511,R004,Driver 12,MW,Standard,2023-11-15 22:06:04,2023-11-14 22:06:04,On-Time,1
100512,R001,Driver 8,NW,Standard,2024-05-06 00:57:51,2024-05-04 00:57:51,Late,1
100513,R004,,SE,Priority,2023-11-18 06:49:30,2023-11-19 06:49:30,On-Time,0
100514,R004,,NW,Priority,2024-10-28 00:26:45,2024-10-26 00:26:45,Late,0
100515,R003,Driver 19,SW,Priority,2024-10-15 16:43:36,2024-10-17 16:43:36,On-Time,0
100516,R002,Driver 5,MW,Standard,2024-10-12 04:39:24,2024-10-11 04:39:24,On-Time,0
100517,R005,Driver 18,SE,Express,2023-06-08 09:00:21,2023-06-10 09:00:21,On-Time,1
100518,R005,Driver 5,SW,Express,2024-11-11 04:39:35,2024-11-12 04:39:35,Exception,0
100519,R003,,NE,Express,2025-04-24 07:04:49,2025-04-24 07:04:49,On-Time,0
100520,R004,Driver 10,MW,Priority,2025-09-10 09:03:27,2025-09-09 09:03:27,On-Time,0
100521,R001,Driver 1,SW,Priority,2023-12-23 13:03:12,2023-12-22 13:03:12,On-Time,0
100522,R004,Driver 10,SW,Express,2024-05-28 08:35:05,2024-05-30 08:35:05,On-Time,0
100523,R003,Driver 5,SE,Priority,2025-08-18 08:20:57,2025-08-20 08:20:57,On-Time,0
100524,R005,Driver 12,NE,Standard,2024-04-11 04:21:21,2024-04-13 04:21:21,Exception,0
100525,R004,,SW,Standard,2023-05-01 01:49:31,2023-04-30 01:49:31,On-Time,1
100526,R005,Driver 7,MW,Priority,2024-02-01 23:25:07,2024-02-03 23:25:07,On-Time,0
100527,R001,Driver 9,SW,Express,2025-05-24 02:15:37,2025-05-22 02:15:37,Exception,0
100528,R005,,NW,Express,2025-04-08 21:54:16,2025-04-06 21:54:16,On-Time,0
100529,R005,,MW,Standard,2025-08-08 21:39:59,2025-08-06 21:39:59,On-Time,1
100530,R002,Driver 12,MW,Priority,2023-07-18 05:12:56,2023-07-17 05:12:56,On-Time,0
100531,R002,,SW,Express,2025-08-05 03:05:41,2025-08-07 03:05:41,On-Time,0
100532,R002,Driver 1,SE,Express,2023-05-09 08:00:29,2023-05-10 08:00:29,On-Time,0
100533,R005,Driver 11,MW,Priority,2025-05-30 08:21:14,2025-06-01 08:21:14,On-Time,0
100534,R003,,NW,Priority,2023-01-22 12:04:25,2023-01-21 12:04:25,Late,0
100535,R005,Driver 15,SE,Express,2025-12-30 02:50:06,2025-12-28 02:50:06,On-Time,0
100536,R003,Driver 2,SE,Priority,2025-12-12 22:26:25,2025-12-11 22:26:25,Exception,0
100537,R003,Driver 20,SE,Priority,2024-08-28 17:51:38,2024-08-30 17:51:38,On-Time,0
100538,R002,Driver 7,MW,Priority,2023-04-22 12:12:16,2023-04-21 12:12:16,On-Time,0
100539,R004,,SE,Express,2025-06-05 09:44:28,2025-06-06 09:44:28,On-Time,1
100540,R001,Driver 12,SW,Standard,2024-04-11 16:11:32,2024-04-10 16:11:32,On-Time,1
100541,R002,,SE,Priority,2025-05-25 05:08:07,2025-05-25 05:08:07,On-Time,0
100542,R002,Driver 18,NW,Express,2023-10-30 12:58:58,2023-10-29 12:58:58,On-Time,0
100543,R004,Driver 3,NE,Standard,2024-03-19 07:05:58,2024-03-21 07:05:58,Late,0
100544,R001,Driver 7,NW,Express,2023-08-02 19:20:55,2023-08-02 19:20:55,Exception,0
100545,R005,Driver 11,MW,Express,2024-11-14 07:30:13,2024-11-12 07:30:13,On-Time,1
100546,R005,Driver 18,SE,Express,2025-12-08 16:08:31,2025-12-10 16:08:31,Late,0
100547,R002,Driver 12,SE,Standard,2024-05-14 10:23:49,2024-05-15 10:23:49,Late,1
100548,R001,Driver 6,SW,Express,2024-06-11 14:02:30,2024-06-10 14:02:30,On-Time,1
100549,R002,Driver 5,SE,Standard,2025-02-14 18:40:03,2025-02-13 18:40:03,On-Time,0
100550,R003,Driver 1,NW,Priority,2025-07-21 08:54:17,2025-07-23 08:54:17,Exception,0
100551,R002,Driver 12,MW,S.,2023-01-09 03:29:51,2023-01-08 03:29:51,On-Time,0
100552,R002,Driver 11,NE,Express,2025-07-18 14:46:19,2025-07-17 14:46:19,Exception,0
100553,R005,Driver 4,SE,Standard,2025-11-06 03:02:38,2025-11-04 03:02:38,On-Time,0
100554,R005,Driver 18,NE,Express,2023-05-12 10:40:39,2023-05-11 10:40:39,On-Time,0
